x
-1.08511e-11
5.24344e-12
-1.32975e-11
-1.78392e-12
8.08195e-12
4.98386e-12
-2.93252e-12
-4.1561e-12
-4.20994e-12
7.62437e-12
4.35059e-12
-1.57667e-12
2.0685e-12
-3.14282e-12
9.12822e-13
-1.14789e-12
-9.85115e-12
4.03488e-12
-2.20904e-12
-1.11265e-12
-1.02973e-12
4.59754e-12
3.65549e-12
-4.58784e-12
-4.70187e-12
6.17119e-12
8.41552e-14
-4.45139e-12
-6.76774e-12
-4.26385e-13
-4.15104e-13
2.73098e-12
-7.36441e-13
-2.6561e-12
4.29694e-12
8.42782e-13
7.66897e-13
-1.19755e-11
3.15573e-12
-4.11417e-13
-7.66469e-12
1.14904e-12
-6.321e-12
-7.08233e-12
2.78865e-12
1.52066e-12
5.09522e-12
5.13366e-12
-1.19738e-12
1.10206e-11
5.37189e-13
5.56341e-12
1.93518e-12
5.38371e-12
-1.25016e-12
1.41994e-11
5.01417e-12
-4.19368e-12
-2.00347e-12
2.68998e-12
4.50258e-13
3.08423e-13
3.64257e-12
-6.56479e-12
-1.99608e-12
1.09112e-13
3.36441e-12
2.09325e-12
-7.89934e-12
-3.93915e-12
1.0878e-12
-1.61223e-12
-3.23491e-12
-1.82896e-12
-3.76013e-12
-2.76557e-12
-8.41573e-12
-1.6641e-11
-1.62608e-12
2.29143e-12
-2.09281e-12
6.38731e-12
-3.45124e-12
5.83603e-13
-4.60851e-12
-2.63296e-12
-2.0882e-12
2.07348e-12
-3.57804e-12
-4.95252e-12
7.41698e-12
-3.73303e-12
-1.18823e-12
3.81257e-12
4.67451e-14
4.04487e-12
7.88026e-12
-2.87269e-13
5.87491e-12
-3.59892e-12
3.16587e-13
9.05376e-12
6.62415e-12
-1.149e-12
-2.02178e-13
5.03342e-12
-4.88352e-13
2.32521e-12
-1.23696e-11
-2.59554e-12
3.36673e-13
-3.27165e-12
-2.45314e-12
4.50951e-12
-2.96984e-12
-2.19331e-12
-1.77622e-12
5.07294e-12
-3.449e-12
-1.18888e-11
5.57114e-13
-2.11308e-12
-5.97687e-12
-5.4935e-12
-2.18228e-12
-4.22147e-12
1.51597e-12
2.82235e-12
-6.83995e-12
-9.69917e-13
-5.33862e-12
6.31866e-12
2.95201e-12
-5.52538e-12
4.68247e-12
-9.47317e-12
-3.29636e-12
-2.24517e-12
7.103e-12
-2.49715e-12
2.6945e-13
5.98291e-12
2.90364e-14
3.094e-12
-7.96796e-12
4.53188e-12
-8.61906e-12
-3.06958e-12
-4.74462e-12
-6.70985e-12
-3.43383e-14
-3.89832e-12
4.88537e-12
3.33606e-12
1.17431e-11
1.12566e-11
5.06511e-12
-4.64524e-12
9.88112e-12
-5.74024e-12
-3.69085e-13
-7.58263e-12
3.65743e-12
6.914e-12
3.27478e-12
4.46581e-12
-1.34268e-12
7.02546e-12
-6.71421e-13
-1.04177e-11
2.09396e-12
6.98501e-12
5.36599e-12
1.36417e-11
8.04854e-12
-5.30551e-12
-8.19845e-13
1.5442e-12
3.84095e-12
-3.13139e-12
8.78438e-12
7.63412e-12
5.25355e-12
8.27436e-13
4.51769e-12
5.05971e-12
8.19064e-12
-5.85494e-12
-5.28381e-12
9.40916e-13
4.65145e-12
-1.4217e-11
-4.92108e-12
-1.91169e-12
6.63307e-12
-6.81626e-12
-1.43801e-12
-1.31403e-11
2.11739e-12
2.25588e-12
1.21786e-12
-1.29909e-12
2.73934e-12
-1.65669e-12
-1.40504e-11
2.63658e-12
-1.37227e-11
-2.1566e-12
4.39719e-12
-1.42292e-12
7.22871e-12
-9.08158e-12
-1.30678e-12
1.27302e-11
-5.45681e-12
3.16804e-12
9.23183e-13
-2.43355e-12
5.75389e-13
1.57378e-11
-4.48424e-12
3.7049e-12
-7.86664e-12
3.62819e-12
3.97208e-12
1.90929e-12
-7.21422e-12
-3.69725e-12
-7.26115e-14
-5.69682e-12
-1.1877e-12
1.26797e-11
4.00956e-12
1.04731e-11
8.58459e-12
1.5562e-12
-3.28354e-12
2.94534e-12
-8.56072e-13
5.30233e-12
-6.66414e-12
-2.33326e-12
6.15266e-12
9.15858e-12
9.79921e-13
-8.22566e-12
-1.24777e-12
1.20718e-11
4.64681e-12
4.08674e-13
-6.62011e-12
4.05352e-12
2.47477e-12
4.03135e-13
9.14419e-12
-1.54062e-14
9.66751e-12
-4.65233e-12
-6.89618e-12
-4.32165e-12
7.63662e-12
7.08508e-12
-9.11601e-13
9.81144e-12
-8.41965e-12
-5.64853e-12
-6.87631e-12
1.42358e-11
4.71457e-12
-5.68454e-12
8.08866e-12
-6.11944e-12
-6.84297e-12
9.62657e-12
-4.53974e-12
7.24863e-13
-7.35023e-12
3.11785e-12
1.89197e-11
1.34926e-13
1.64273e-12
2.06745e-12
-7.93298e-13
1.14441e-12
-7.11503e-12
8.42548e-12
2.78325e-12
1.39082e-14
-4.98332e-12
2.32044e-12
1.00087e-11
-5.73293e-12
-2.39003e-12
1.54536e-12
7.76027e-12
1.00228e-11
-3.91905e-13
-8.00723e-13
-2.48488e-12
-3.86058e-12
-1.30216e-12
6.72256e-12
9.72852e-12
2.91512e-12
-9.0925e-12
-1.22097e-12
6.37374e-12
-1.87425e-13
-8.75643e-12
6.04278e-13
-2.84046e-12
2.13567e-12
-1.87473e-12
-4.09133e-12
-3.07363e-12
2.23379e-12
-1.19837e-11
9.53172e-12
1.3567e-12
8.9849e-12
-7.31743e-12
2.54636e-13
8.07586e-12
-1.72672e-12
1.2986e-12
3.45314e-12
-5.0761e-12
5.48924e-12
3.70479e-12
-1.09469e-11
8.37129e-12
-3.32879e-12
3.41399e-12
5.94084e-12
8.68581e-13
-5.11857e-12
-9.88157e-12
-7.77598e-12
5.83098e-13
-6.14649e-12
1.15976e-12
6.45602e-12
-1.83256e-12
-7.97218e-13
3.19707e-12
2.36945e-12
5.35405e-12
4.53565e-12
-2.08279e-12
-6.10998e-12
7.43924e-12
6.68368e-12
7.85255e-12
6.05726e-12
-2.68521e-12
6.09133e-12
4.64717e-12
-1.75864e-12
1.25213e-11
5.51331e-12
1.09851e-11
3.98592e-12
-1.07736e-12
4.97722e-12
-5.8981e-12
-6.75083e-12
2.51577e-12
4.15195e-12
-2.17307e-12
9.25581e-13
-8.65244e-13
-5.41252e-13
-6.18507e-13
-7.79782e-12
1.14044e-12
4.92165e-12
-1.2471e-11
-1.82196e-12
-6.53977e-12
-2.32377e-12
4.63561e-12
3.35753e-12
-7.11249e-12
-3.8891e-12
-5.02584e-12
-4.89437e-12
2.47298e-12
1.34629e-12
3.71945e-12
7.58554e-12
4.62833e-13
3.45896e-12
-2.69714e-12
1.85219e-12
-6.70372e-12
-2.06532e-12
-3.72887e-12
8.18092e-12
-3.20744e-13
1.02032e-12
2.02877e-12
4.59021e-12
-9.73625e-12
4.40761e-12
-9.45413e-12
-2.44589e-12
2.44682e-12
-9.25125e-12
5.15349e-12
-6.22681e-12
-6.29593e-12
-2.38295e-13
3.21017e-13
-1.1112e-11
3.52275e-12
1.98849e-12
-4.81565e-12
-1.03666e-11
6.46409e-12
-4.78634e-12
-5.53096e-12
2.12442e-13
3.08306e-12
-1.23705e-11
8.34724e-13
-8.83462e-12
5.85975e-12
-5.07184e-13
3.25394e-12
2.37773e-12
-1.01386e-11
7.7695e-12
-1.24867e-12
2.86387e-12
1.14708e-11
-7.42767e-12
-4.33296e-12
6.45066e-13
7.7086e-12
-4.11379e-12
-3.97641e-12
-3.24103e-12
-2.8284e-12
-6.20588e-12
-3.50084e-12
-2.68212e-12
4.22313e-12
-1.11916e-11
7.20614e-12
-2.2947e-12
-4.77504e-12
2.69278e-12
-6.04197e-12
4.24584e-12
-5.18708e-12
8.00156e-13
1.10805e-11
-7.41187e-12
1.35481e-11
-1.29968e-12
-1.17633e-12
7.7776e-12
-4.9959e-13
4.27105e-13
7.97033e-12
-1.72625e-11
8.76923e-12
-9.36569e-13
-2.11161e-12
3.92899e-13
-1.69061e-12
1.05553e-11
-3.8561e-12
-5.32385e-12
-1.30398e-11
3.73397e-12
3.4758e-12
4.21994e-12
6.3188e-12
9.70549e-12
4.27563e-12
9.15786e-12
-4.32216e-12
7.23603e-13
9.67526e-12
-4.6971e-12
1.0711e-11
6.39514e-12
1.3108e-12
-2.48589e-12
-2.49721e-13
-1.05503e-11
-2.85276e-13
8.93904e-12
-1.34628e-12
1.12659e-11
4.44307e-13
2.37604e-12
-3.91956e-12
1.84782e-13
4.16155e-12
3.03099e-13
2.13598e-12
8.04129e-12
-1.62643e-12
6.08639e-12
4.12821e-13
1.03963e-11
-3.73682e-12
7.48204e-12
-1.26494e-11
2.51895e-12
4.05174e-12
9.60194e-12
1.32178e-12
-1.21985e-12
-3.02445e-12
3.18841e-12
-6.3013e-12
1.72159e-12
8.19024e-12
3.30037e-12
-6.98288e-12
-7.75357e-12
9.56805e-12
-1.56997e-12
-2.53082e-12
-3.88901e-12
4.27235e-12
-2.09497e-12
-6.47208e-12
-8.30351e-12
-7.59987e-12
6.07416e-13
1.37208e-11
9.60482e-13
-6.611e-12
-6.99442e-12
8.33076e-12
8.57249e-13
6.41768e-12
-7.29574e-13
8.72821e-13
2.4677e-12
5.44813e-13
9.99938e-12
1.00579e-12
1.67933e-11
-1.33386e-12
3.31032e-12
-3.64427e-12
1.8948e-12
-5.58525e-12
3.10426e-12
-4.03029e-13
8.39114e-13
1.19617e-12
2.74252e-12
1.91946e-12
-2.15365e-12
4.07273e-12
-1.11822e-12
1.42881e-11
-3.35626e-12
-1.46025e-13
3.71416e-12
3.56278e-13
6.21836e-12
1.4359e-12
-2.04355e-12
-3.58607e-13
5.32163e-12
-1.74927e-12
6.45045e-13
4.43532e-12
4.88544e-12
6.83665e-12
-3.14613e-12
4.57764e-12
8.98309e-12
7.91199e-12
-2.4386e-12
-1.08558e-11
3.75953e-12
-7.20887e-12
3.56908e-12
-7.70932e-12
-9.06008e-12
1.20854e-12
-2.47086e-12
-6.5463e-13
-1.32584e-12
6.43035e-12
-2.41596e-12
7.83772e-12
-4.77381e-12
5.90385e-13
1.07997e-11
-6.81897e-12
3.71253e-12
-8.34037e-12
3.76917e-12
4.81779e-13
2.31285e-12
-9.79813e-12
-3.18096e-12
1.67608e-12
6.51175e-12
-4.57954e-12
-1.0606e-12
1.82175e-12
-1.35806e-11
-5.80671e-12
-6.07429e-12
-2.64406e-13
-4.52122e-12
1.81165e-12
1.88511e-12
-9.37211e-12
8.97835e-12
7.08985e-13
3.87099e-12
2.32495e-12
-6.0244e-12
1.03172e-11
-3.31177e-13
2.218e-12
1.10767e-12
-1.54351e-12
-1.07972e-11
2.80646e-12
-1.02587e-11
-2.50712e-12
-6.88421e-12
1.03837e-12
4.66253e-12
-2.43549e-12
-3.61254e-12
1.93301e-12
4.06764e-12
-4.65545e-12
-7.23962e-12
-1.10131e-11
2.7131e-12
6.98645e-12
-2.2199e-12
1.14199e-11
3.18118e-12
-1.00048e-12
4.84623e-12
2.82795e-12
1.13593e-11
5.17265e-12
9.10038e-14
1.60043e-13
-9.351e-13
3.77283e-12
-3.4359e-12
5.59011e-12
2.50791e-12
-9.94152e-13
3.1202e-12
1.14174e-12
-7.36376e-13
1.73603e-12
-7.46465e-12
-3.18228e-12
-7.27954e-12
-2.13983e-12
-1.09914e-11
-4.12109e-12
-1.05587e-13
-2.16822e-12
-4.7397e-12
-8.53176e-13
7.9119e-12
-2.7037e-12
-1.01658e-11
-7.60463e-12
9.96669e-14
-8.89591e-12
6.48938e-12
-4.43742e-12
-2.4276e-12
-2.20163e-12
-6.16814e-12
2.20442e-12
-8.86368e-13
2.02127e-13
4.47436e-12
-8.15269e-13
-3.80296e-12
2.35812e-12
5.63859e-12
-1.06436e-12
3.12587e-12
-9.1446e-12
2.8775e-12
4.29116e-12
2.34198e-12
-5.47146e-12
6.81723e-12
-6.93337e-12
-7.97417e-12
-4.511e-12
6.55355e-12
5.46856e-12
4.19238e-12
1.17811e-12
6.81822e-12
-4.96691e-12
-5.68027e-12
-1.32605e-12
-2.79642e-12
9.12769e-12
-3.09531e-12
4.19018e-12
-4.99828e-13
-8.32074e-12
-5.04383e-12
-8.74293e-12
8.76363e-12
6.02851e-12
-8.53266e-12
-7.48466e-12
-7.20786e-12
-3.41047e-12
-5.9217e-12
-6.27838e-12
-1.00234e-11
1.70174e-11
-2.81629e-12
-3.1941e-13
-4.87937e-12
4.13223e-13
-2.50203e-12
5.70192e-13
4.22621e-12
3.48885e-12
1.27551e-12
1.93787e-12
2.44375e-12
4.43396e-12
-1.37824e-11
2.68202e-12
-4.21578e-12
4.53478e-14
-5.45635e-12
-2.66993e-12
7.11581e-12
1.24281e-11
-1.14352e-12
1.04685e-11
8.13568e-15
3.07872e-12
-6.91525e-12
-8.66082e-12
-1.53796e-12
-1.71299e-11
-4.00592e-12
8.15159e-12
4.50701e-12
-2.09166e-12
7.57973e-13
-5.31504e-12
-4.719e-12
-6.9858e-12
-1.5141e-12
-3.33803e-12
-1.17312e-12
1.05541e-11
7.22746e-12
9.86706e-12
1.0827e-12
-3.72749e-12
-3.66057e-12
